label,repeat,method,positive_count,train_positive,train_negative,contaminated_positive,eval_positive,eval_negative,roc_auc,average_precision,eval_positive_mean_score
Pilaster,3,Oracle,11,8,20,3,3,15,1.0,1.0,0.5597267150878906
Pilaster,4,PN,11,5,23,3,3,15,1.0,1.0,0.5341684222221375
Pilaster,4,Ignore,11,5,20,3,3,15,1.0,1.0,0.5452281832695007
Pilaster,4,Oracle,11,8,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5519160628318787
Pilaster,5,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5318411588668823
Pilaster,5,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.543040931224823
Pilaster,5,Oracle,11,8,20,3,3,15,1.0,1.0,0.5647234320640564
Pilaster,6,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.542344331741333
Pilaster,6,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.555484414100647
Pilaster,6,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5639587044715881
Pilaster,7,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5284574627876282
Pilaster,7,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5452845692634583
Pilaster,7,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5595095753669739
Pilaster,8,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.4863150119781494
Pilaster,8,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.49465546011924744
Pilaster,8,Oracle,11,8,20,3,3,15,0.888888888888889,0.5333333333333333,0.4998821020126343
Pilaster,9,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5358891487121582
Pilaster,9,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5434373021125793
Pilaster,9,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5458980798721313
Pilaster,10,PN,11,5,23,3,3,15,0.8222222222222223,0.41111111111111115,0.5184581875801086
Pilaster,10,Ignore,11,5,20,3,3,15,0.8666666666666667,0.6333333333333333,0.5375791192054749
Pilaster,10,Oracle,11,8,20,3,3,15,0.9111111111111111,0.7,0.5618478655815125
Pilaster,11,PN,11,5,23,3,3,15,0.8222222222222223,0.45833333333333326,0.5052950382232666
Pilaster,11,Ignore,11,5,20,3,3,15,0.8444444444444446,0.47619047619047616,0.522155225276947
Pilaster,11,Oracle,11,8,20,3,3,15,0.9111111111111111,0.5888888888888889,0.5298362374305725
Pilaster,12,PN,11,5,23,3,3,15,0.9111111111111111,0.7,0.5180942416191101
Pilaster,12,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5293000340461731
Pilaster,12,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5361114144325256
Pilaster,13,PN,11,5,23,3,3,15,0.8444444444444446,0.6095238095238096,0.5102061033248901
Pilaster,13,Ignore,11,5,20,3,3,15,0.8444444444444446,0.6095238095238096,0.5200880169868469
Pilaster,13,Oracle,11,8,20,3,3,15,0.8666666666666667,0.6428571428571428,0.5210727453231812
Pilaster,14,PN,11,5,23,3,3,15,0.9111111111111111,0.7,0.5376811623573303
Pilaster,14,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5548560619354248
Pilaster,14,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5659502148628235
Pilaster,15,PN,11,5,23,3,3,15,1.0,1.0,0.5390276312828064
Pilaster,15,Ignore,11,5,20,3,3,15,1.0,1.0,0.5523801445960999
Pilaster,15,Oracle,11,8,20,3,3,15,1.0,1.0,0.574567973613739
Pilaster,16,PN,11,5,23,3,3,15,1.0,1.0,0.5482872128486633
Pilaster,16,Ignore,11,5,20,3,3,15,1.0,1.0,0.5616194605827332
Pilaster,16,Oracle,11,8,20,3,3,15,1.0,1.0,0.5727083683013916
Pilaster,17,PN,11,5,23,3,3,15,0.8444444444444446,0.6095238095238096,0.5257129073143005
Pilaster,17,Ignore,11,5,20,3,3,15,0.8666666666666667,0.6333333333333333,0.5411128401756287
Pilaster,17,Oracle,11,8,20,3,3,15,0.9111111111111111,0.7,0.5529778599739075
Pilaster,18,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5323126316070557
Pilaster,18,Ignore,11,5,20,3,3,15,1.0,1.0,0.5436206459999084
Pilaster,18,Oracle,11,8,20,3,3,15,1.0,1.0,0.5644747614860535
Pilaster,19,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5198001265525818
Pilaster,19,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5279338955879211
Pilaster,19,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5382473468780518
Pilaster,20,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.49805811047554016
Pilaster,20,Ignore,11,5,20,3,3,15,1.0,1.0,0.5059897899627686
Pilaster,20,Oracle,11,8,20,3,3,15,1.0,1.0,0.5075612664222717
Pilaster,21,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5271294116973877
Pilaster,21,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5386112332344055
Pilaster,21,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.554182231426239
Pilaster,22,PN,11,5,23,3,3,15,1.0,1.0,0.5441585183143616
Pilaster,22,Ignore,11,5,20,3,3,15,1.0,1.0,0.5481458306312561
Pilaster,22,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5503008365631104
Pilaster,23,PN,11,5,23,3,3,15,1.0,1.0,0.5401332378387451
Pilaster,23,Ignore,11,5,20,3,3,15,1.0,1.0,0.5518644452095032
Pilaster,23,Oracle,11,8,20,3,3,15,1.0,1.0,0.5618981719017029
Pilaster,24,PN,11,5,23,3,3,15,1.0,1.0,0.5401290655136108
Pilaster,24,Ignore,11,5,20,3,3,15,1.0,1.0,0.5538201928138733
Pilaster,24,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5607147812843323
Pilaster,25,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.530988335609436
Pilaster,25,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5426792502403259
Pilaster,25,Oracle,11,8,20,3,3,15,1.0,1.0,0.554922878742218
Pilaster,26,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5520341396331787
Pilaster,26,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5701217651367188
Pilaster,26,Oracle,11,8,20,3,3,15,1.0,1.0,0.5900629162788391
Pilaster,27,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5255966782569885
Pilaster,27,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5387753844261169
Pilaster,27,Oracle,11,8,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5501509308815002
Pilaster,28,PN,11,5,23,3,3,15,1.0,1.0,0.5099411606788635
Pilaster,28,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5191057920455933
Pilaster,28,Oracle,11,8,20,3,3,15,0.9111111111111111,0.7,0.5295518040657043
Pilaster,29,PN,11,5,23,3,3,15,1.0,1.0,0.5424829125404358
Pilaster,29,Ignore,11,5,20,3,3,15,1.0,1.0,0.5495049953460693
Pilaster,29,Oracle,11,8,20,3,3,15,1.0,1.0,0.5604851841926575
Pilaster,30,PN,11,5,23,3,3,15,1.0,1.0,0.530263364315033
Pilaster,30,Ignore,11,5,20,3,3,15,1.0,1.0,0.5408576130867004
Pilaster,30,Oracle,11,8,20,3,3,15,1.0,1.0,0.5527413487434387
Pilaster,31,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5401747226715088
Pilaster,31,Ignore,11,5,20,3,3,15,1.0,1.0,0.5504255294799805
Pilaster,31,Oracle,11,8,20,3,3,15,1.0,1.0,0.5653302073478699
Pilaster,32,PN,11,5,23,3,3,15,0.9111111111111111,0.7,0.503572404384613
Pilaster,32,Ignore,11,5,20,3,3,15,0.9111111111111111,0.7,0.5131495594978333
Pilaster,32,Oracle,11,8,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5198440551757812
Pilaster,33,PN,11,5,23,3,3,15,0.8,0.5694444444444444,0.5112338662147522
Pilaster,33,Ignore,11,5,20,3,3,15,0.8,0.42499999999999993,0.525462806224823
Pilaster,33,Oracle,11,8,20,3,3,15,0.8666666666666667,0.5317460317460317,0.5381630659103394
Pilaster,34,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5676369667053223
Pilaster,34,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5777128338813782
Pilaster,34,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5914049744606018
Pilaster,35,PN,11,5,23,3,3,15,1.0,1.0,0.5426165461540222
Pilaster,35,Ignore,11,5,20,3,3,15,1.0,1.0,0.5515334606170654
Pilaster,35,Oracle,11,8,20,3,3,15,1.0,1.0,0.5584160089492798
Pilaster,36,PN,11,5,23,3,3,15,0.9111111111111111,0.7,0.541078507900238
Pilaster,36,Ignore,11,5,20,3,3,15,0.888888888888889,0.6666666666666667,0.5520922541618347
Pilaster,36,Oracle,11,8,20,3,3,15,0.8666666666666667,0.6333333333333333,0.5555526614189148
Pilaster,37,PN,11,5,23,3,3,15,0.888888888888889,0.5333333333333333,0.5146198868751526
Pilaster,37,Ignore,11,5,20,3,3,15,0.9111111111111111,0.5888888888888889,0.5233492851257324
Pilaster,37,Oracle,11,8,20,3,3,15,0.9111111111111111,0.5888888888888889,0.523797333240509
Pilaster,38,PN,11,5,23,3,3,15,0.9333333333333333,0.7555555555555555,0.49702152609825134
Pilaster,38,Ignore,11,5,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5128467679023743
Pilaster,38,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5331263542175293
Pilaster,39,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5503663420677185
Pilaster,39,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5588495135307312
Pilaster,39,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5639268755912781
Pilaster,40,PN,11,5,23,3,3,15,0.8666666666666667,0.5317460317460317,0.49835681915283203
Pilaster,40,Ignore,11,5,20,3,3,15,0.888888888888889,0.6984126984126984,0.515393078327179
Pilaster,40,Oracle,11,8,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5416716933250427
Pilaster,41,PN,11,5,23,3,3,15,1.0,1.0,0.5753202438354492
Pilaster,41,Ignore,11,5,20,3,3,15,1.0,1.0,0.5883796215057373
Pilaster,41,Oracle,11,8,20,3,3,15,1.0,1.0,0.600580096244812
Pilaster,42,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5044280290603638
Pilaster,42,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5130154490470886
Pilaster,42,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.526400625705719
Pilaster,43,PN,11,5,23,3,3,15,0.9333333333333333,0.7555555555555555,0.5263674855232239
Pilaster,43,Ignore,11,5,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5348724722862244
Pilaster,43,Oracle,11,8,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5375546216964722
Pilaster,44,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5108587741851807
Pilaster,44,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5210285186767578
Pilaster,44,Oracle,11,8,20,3,3,15,1.0,1.0,0.5340912938117981
Pilaster,45,PN,11,5,23,3,3,15,1.0,1.0,0.5145073533058167
Pilaster,45,Ignore,11,5,20,3,3,15,1.0,1.0,0.5376026630401611
Pilaster,45,Oracle,11,8,20,3,3,15,1.0,1.0,0.5661675333976746
Pilaster,46,PN,11,5,23,3,3,15,1.0,1.0,0.5526469349861145
Pilaster,46,Ignore,11,5,20,3,3,15,1.0,1.0,0.5634295344352722
Pilaster,46,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5646364688873291
Pilaster,47,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5368765592575073
Pilaster,47,Ignore,11,5,20,3,3,15,1.0,1.0,0.551088273525238
Pilaster,47,Oracle,11,8,20,3,3,15,1.0,1.0,0.5632748007774353
Pilaster,48,PN,11,5,23,3,3,15,0.9111111111111111,0.5888888888888889,0.5587166547775269
Pilaster,48,Ignore,11,5,20,3,3,15,0.9111111111111111,0.5888888888888889,0.5778036117553711
Pilaster,48,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.593281090259552
Pilaster,49,PN,11,5,23,3,3,15,1.0,1.0,0.5562998652458191
Pilaster,49,Ignore,11,5,20,3,3,15,1.0,1.0,0.5653378963470459
Pilaster,49,Oracle,11,8,20,3,3,15,1.0,1.0,0.5782337784767151
Pilaster,50,PN,11,5,23,3,3,15,0.7111111111111111,0.3055555555555555,0.508105993270874
Pilaster,50,Ignore,11,5,20,3,3,15,0.7555555555555555,0.35555555555555557,0.5345867276191711
Pilaster,50,Oracle,11,8,20,3,3,15,0.888888888888889,0.7916666666666666,0.565110981464386
Pilaster,51,PN,11,5,23,3,3,15,0.888888888888889,0.7916666666666666,0.5343325138092041
Pilaster,51,Ignore,11,5,20,3,3,15,0.888888888888889,0.7916666666666666,0.5493776798248291
Pilaster,51,Oracle,11,8,20,3,3,15,0.9333333333333333,0.8333333333333333,0.5669639706611633
Pilaster,52,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.540519654750824
Pilaster,52,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5518961548805237
Pilaster,52,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5697413086891174
Pilaster,53,PN,11,5,23,3,3,15,1.0,1.0,0.5242223739624023
Pilaster,53,Ignore,11,5,20,3,3,15,1.0,1.0,0.5402553677558899
Pilaster,53,Oracle,11,8,20,3,3,15,1.0,1.0,0.5530741810798645
Pilaster,54,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5371956825256348
Pilaster,54,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5597241520881653
Pilaster,54,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5849394798278809
Pilaster,55,PN,11,5,23,3,3,15,1.0,1.0,0.5635223984718323
Pilaster,55,Ignore,11,5,20,3,3,15,1.0,1.0,0.5702728629112244
Pilaster,55,Oracle,11,8,20,3,3,15,1.0,1.0,0.5807916522026062
Pilaster,56,PN,11,5,23,3,3,15,1.0,1.0,0.5496160387992859
Pilaster,56,Ignore,11,5,20,3,3,15,1.0,1.0,0.5583671927452087
Pilaster,56,Oracle,11,8,20,3,3,15,1.0,1.0,0.5617846846580505
Pilaster,57,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5517612099647522
Pilaster,57,Ignore,11,5,20,3,3,15,1.0,1.0,0.5631675720214844
Pilaster,57,Oracle,11,8,20,3,3,15,1.0,1.0,0.5722711086273193
Pilaster,58,PN,11,5,23,3,3,15,1.0,1.0,0.4827846586704254
Pilaster,58,Ignore,11,5,20,3,3,15,1.0,1.0,0.49512752890586853
Pilaster,58,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5071989893913269
Pilaster,59,PN,11,5,23,3,3,15,1.0,1.0,0.5665022730827332
Pilaster,59,Ignore,11,5,20,3,3,15,1.0,1.0,0.5791411399841309
Pilaster,59,Oracle,11,8,20,3,3,15,1.0,1.0,0.5911508202552795
Pilaster,60,PN,11,5,23,3,3,15,0.9333333333333333,0.8333333333333333,0.5322661995887756
Pilaster,60,Ignore,11,5,20,3,3,15,0.9333333333333333,0.8333333333333333,0.5547656416893005
Pilaster,60,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5804213881492615
Pilaster,61,PN,11,5,23,3,3,15,1.0,1.0,0.5552743077278137
Pilaster,61,Ignore,11,5,20,3,3,15,1.0,1.0,0.573624312877655
Pilaster,61,Oracle,11,8,20,3,3,15,1.0,1.0,0.5921881794929504
Pilaster,62,PN,11,5,23,3,3,15,0.9333333333333333,0.8333333333333333,0.5406897068023682
Pilaster,62,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5553145408630371
Pilaster,62,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5663806796073914
Pilaster,63,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5086371302604675
Pilaster,63,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5234552621841431
Pilaster,63,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5335619449615479
Pilaster,64,PN,11,5,23,3,3,15,1.0,1.0,0.5551697611808777
Pilaster,64,Ignore,11,5,20,3,3,15,1.0,1.0,0.5667115449905396
Pilaster,64,Oracle,11,8,20,3,3,15,1.0,1.0,0.5828871130943298
Pilaster,65,PN,11,5,23,3,3,15,0.9111111111111112,0.7222222222222222,0.5178802609443665
Pilaster,65,Ignore,11,5,20,3,3,15,0.9111111111111112,0.7222222222222222,0.5351918339729309
Pilaster,65,Oracle,11,8,20,3,3,15,0.9333333333333333,0.8333333333333333,0.5559040904045105
Pilaster,66,PN,11,5,23,3,3,15,0.8,0.5777777777777777,0.508109450340271
Pilaster,66,Ignore,11,5,20,3,3,15,0.8,0.5777777777777777,0.5182802677154541
Pilaster,66,Oracle,11,8,20,3,3,15,0.8444444444444446,0.625,0.5319793820381165
Pilaster,67,PN,11,5,23,3,3,15,0.9111111111111112,0.8095238095238095,0.5744283199310303
Pilaster,67,Ignore,11,5,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5843568444252014
Pilaster,67,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5963864326477051
Pilaster,68,PN,11,5,23,3,3,15,0.888888888888889,0.5333333333333333,0.5246049761772156
Pilaster,68,Ignore,11,5,20,3,3,15,0.888888888888889,0.5333333333333333,0.5320943593978882
Pilaster,68,Oracle,11,8,20,3,3,15,0.9111111111111111,0.5888888888888889,0.5381007194519043
Pilaster,69,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.576757550239563
Pilaster,69,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5920280814170837
Pilaster,69,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.6044763922691345
Pilaster,70,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5247771739959717
Pilaster,70,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5439920425415039
Pilaster,70,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5544477105140686
Pilaster,71,PN,11,5,23,3,3,15,1.0,1.0,0.534305214881897
Pilaster,71,Ignore,11,5,20,3,3,15,1.0,1.0,0.5472003817558289
Pilaster,71,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5699401497840881
Pilaster,72,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5114256143569946
Pilaster,72,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5184245109558105
Pilaster,72,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.534778356552124
Pilaster,73,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5167465806007385
Pilaster,73,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5292670130729675
Pilaster,73,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.544977605342865
Pilaster,74,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5435832142829895
Pilaster,74,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5551109313964844
Pilaster,74,Oracle,11,8,20,3,3,15,0.9111111111111111,0.7,0.5528865456581116
Pilaster,75,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5213780403137207
Pilaster,75,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5335937142372131
Pilaster,75,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5452964901924133
Pilaster,76,PN,11,5,23,3,3,15,0.7555555555555555,0.5444444444444444,0.4995936453342438
Pilaster,76,Ignore,11,5,20,3,3,15,0.7555555555555555,0.5444444444444444,0.5228047370910645
Pilaster,76,Oracle,11,8,20,3,3,15,0.888888888888889,0.6984126984126984,0.5508444309234619
Pilaster,77,PN,11,5,23,3,3,15,0.888888888888889,0.5555555555555556,0.5550809502601624
Pilaster,77,Ignore,11,5,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5679112672805786
Pilaster,77,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.573908805847168
Pilaster,78,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.513084352016449
Pilaster,78,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5240681767463684
Pilaster,78,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5285587906837463
Pilaster,79,PN,11,5,23,3,3,15,0.9111111111111112,0.8095238095238095,0.5137056708335876
Pilaster,79,Ignore,11,5,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5370529294013977
Pilaster,79,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.573652446269989
Pilaster,80,PN,11,5,23,3,3,15,1.0,1.0,0.5116881132125854
Pilaster,80,Ignore,11,5,20,3,3,15,1.0,1.0,0.5205647945404053
Pilaster,80,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5300566554069519
Pilaster,81,PN,11,5,23,3,3,15,0.9111111111111112,0.8095238095238095,0.5636034607887268
Pilaster,81,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5741199851036072
Pilaster,81,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5844359993934631
Pilaster,82,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5426509380340576
Pilaster,82,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.552868127822876
Pilaster,82,Oracle,11,8,20,3,3,15,1.0,1.0,0.5708464980125427
Pilaster,83,PN,11,5,23,3,3,15,0.8222222222222223,0.45833333333333326,0.5233331322669983
Pilaster,83,Ignore,11,5,20,3,3,15,0.8222222222222223,0.45833333333333326,0.536443293094635
Pilaster,83,Oracle,11,8,20,3,3,15,0.9111111111111111,0.7,0.5471917986869812
Pilaster,84,PN,11,5,23,3,3,15,0.9333333333333333,0.7555555555555555,0.513327419757843
Pilaster,84,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5249872803688049
Pilaster,84,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5501452684402466
Pilaster,85,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5211016535758972
Pilaster,85,Ignore,11,5,20,3,3,15,1.0,1.0,0.5405711531639099
Pilaster,85,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5612621307373047
Pilaster,86,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5455308556556702
Pilaster,86,Ignore,11,5,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5588826537132263
Pilaster,86,Oracle,11,8,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5651734471321106
Pilaster,87,PN,11,5,23,3,3,15,1.0,1.0,0.532756507396698
Pilaster,87,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5408466458320618
Pilaster,87,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5463321805000305
Pilaster,88,PN,11,5,23,3,3,15,1.0,1.0,0.5672228336334229
Pilaster,88,Ignore,11,5,20,3,3,15,1.0,1.0,0.5782832503318787
Pilaster,88,Oracle,11,8,20,3,3,15,1.0,1.0,0.5889667868614197
Pilaster,89,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5272944569587708
Pilaster,89,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5354487895965576
Pilaster,89,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5479216575622559
Pilaster,90,PN,11,5,23,3,3,15,1.0,1.0,0.5376974940299988
Pilaster,90,Ignore,11,5,20,3,3,15,1.0,1.0,0.5545982718467712
Pilaster,90,Oracle,11,8,20,3,3,15,1.0,1.0,0.5683692097663879
Pilaster,91,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.539844810962677
Pilaster,91,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5514154434204102
Pilaster,91,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5629250407218933
Pilaster,92,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5485897660255432
Pilaster,92,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5591906905174255
Pilaster,92,Oracle,11,8,20,3,3,15,1.0,1.0,0.5656547546386719
Pilaster,93,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5109742283821106
Pilaster,93,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5210220813751221
